,user_id,game_name,indicator-hours
13183,82112070,Call of Duty Modern Warfare 2 - Multiplayer,80.0
13184,82112070,Borderlands 2,17.2
13185,82112070,Dota 2,14.7
13186,82112070,Counter-Strike Global Offensive,4.5
13187,82112070,Call of Duty Modern Warfare 2,2.2
13188,82112070,Counter-Strike Source,1.9
13189,82112070,Unturned,0.3
13190,148833344,Dota 2,1989.0
13191,231060378,Dota 2,311.0
13192,231060378,Counter-Strike Global Offensive,154.0
13193,231060378,Unturned,18.5
13194,231060378,Nosgoth,4.4
13195,231060378,BLOCKADE 3D,0.9
13196,231060378,Trove,0.4
13197,201506696,Dota 2,4.6
13198,198782797,Dota 2,8.1
13201,52093628,Counter-Strike,14.8
13204,102154135,Total War SHOGUN 2,22.0
13206,256212075,Dota 2,0.2
13208,217099682,Unturned,1.7
13209,217099682,Robocraft,1.1
13212,217099682,APB Reloaded,0.2
13219,207468782,Dota 2,1.1
13220,201696785,Amnesia The Dark Descent,1.4
13223,71390526,Fallout New Vegas,141.0
13224,71390526,The Elder Scrolls V Skyrim,136.0
13225,71390526,Left 4 Dead 2,106.0
13226,71390526,Fallout 4,102.0
13228,71390526,Saints Row The Third,48.0
13229,71390526,Sid Meier's Civilization V,47.0
13234,71390526,Far Cry 3,32.0
13238,71390526,The Forest,21.0
13240,71390526,Magicka,15.7
13241,71390526,Team Fortress 2,14.9
13242,71390526,Half-Life,12.6
13248,71390526,PAYDAY The Heist,8.4
13249,71390526,Mount & Blade Warband,7.9
13251,71390526,BioShock,7.3
13252,71390526,Portal 2,6.7
13254,71390526,PlanetSide 2,6.6
13260,71390526,Dungeon Defenders,5.1
13264,71390526,Portal,3.0
13266,71390526,Don't Starve Together Beta,2.2
13270,71390526,Garry's Mod,1.6
13272,71390526,Unturned,1.5
13273,71390526,Heroes & Generals,1.1
13282,71390526,Left 4 Dead,0.2
13283,71390526,Fallout 3 - Game of the Year Edition,0.2
13284,199745733,Dota 2,1.0
13285,242632396,Unturned,1.2
13286,210525366,Dota 2,0.6
13287,231443162,Unturned,2.2
13288,186969279,Team Fortress 2,2.2
13289,52217458,Empire Total War,163.0
13290,52217458,Total War SHOGUN 2,75.0
13291,52217458,"Warhammer 40,000 Dawn of War II",67.0
13294,95461199,Counter-Strike,893.0
13295,95461199,Counter-Strike Condition Zero,0.3
13296,135179790,Call of Duty Modern Warfare 2 - Multiplayer,17.4
13297,135179790,Call of Duty Modern Warfare 2,0.3
13298,48792936,Empire Total War,66.0
13299,94161846,Counter-Strike Global Offensive,412.0
13300,94161846,Call of Duty Modern Warfare 3 - Multiplayer,308.0
13301,94161846,Call of Duty Modern Warfare 3,47.0
13304,94161846,"Warhammer 40,000 Dawn of War II",22.0
13305,94161846,Grand Theft Auto San Andreas,8.1
13307,94161846,Grand Theft Auto IV,2.0
13309,94161846,Team Fortress 2,0.7
13310,295138491,Dota 2,2.2
13311,58907890,Terraria,200.0
13312,58907890,The Elder Scrolls V Skyrim,137.0
13313,58907890,Grand Theft Auto V,89.0
13314,58907890,"Warhammer 40,000 Dawn of War II",34.0
13315,58907890,Garry's Mod,21.0
13316,58907890,Age of Empires II HD Edition,21.0
13322,191421015,Dota 2,6.0
13325,241891753,The Witcher 2 Assassins of Kings Enhanced Edition,4.8
13326,163669475,Counter-Strike Global Offensive,189.0
13328,163669475,Garry's Mod,15.8
13330,163669475,Loadout,9.4
13333,163669475,Borderlands 2,1.5
13336,163669475,Unturned,0.4
13337,163669475,Nosgoth,0.3
13340,163669475,Warframe,0.2
13342,163669475,Dota 2,0.2
13344,166318971,Dota 2,2.7
13345,206248602,Dota 2,0.7
13346,27100840,Counter-Strike Source,2.8
13347,101248210,Dota 2,797.0
13349,61614735,Arma 3,200.0
13350,61614735,theHunter,1.3
13352,111130695,Dota 2,1763.0
13353,111130695,Counter-Strike Global Offensive,109.0
13354,111130695,Call of Duty Modern Warfare 2 - Multiplayer,66.0
13355,111130695,Left 4 Dead 2,40.0
13356,111130695,DayZ,33.0
13357,111130695,Counter-Strike Source,24.0
13358,111130695,War Thunder,19.1
13359,111130695,Battlefield Bad Company 2,14.4
13360,111130695,PAYDAY 2,14.3
13362,111130695,Killing Floor,10.2
13363,111130695,Euro Truck Simulator 2,8.8
13364,111130695,Call of Duty Modern Warfare 2,8.0
13366,111130695,"Warhammer 40,000 Dawn of War II",6.5
13368,111130695,No More Room in Hell,6.0
13369,111130695,Insurgency,5.5
13370,111130695,Half-Life 2 Deathmatch,4.2
13372,111130695,The Elder Scrolls V Skyrim,3.5
13373,111130695,Half-Life 2 Lost Coast,2.1
13374,111130695,Saints Row IV,1.3
13375,111130695,Heroes & Generals,0.3
13376,111130695,Day of Defeat Source,0.2
13377,227490126,Warframe,591.0
13379,227490126,Grand Theft Auto V,13.4
13380,227490126,Counter-Strike Global Offensive,5.0
13381,227490126,Left 4 Dead 2,4.4
13382,75273484,Call of Duty Black Ops - Multiplayer,436.0
13383,75273484,Call of Duty Modern Warfare 3 - Multiplayer,42.0
13384,75273484,Tom Clancy's Ghost Recon Phantoms - EU,40.0
13385,75273484,Empire Total War,24.0
13386,75273484,Call of Duty Black Ops,13.0
13387,75273484,Call of Duty Modern Warfare 3,6.0
13388,75273484,Napoleon Total War,2.7
13389,75273484,Warface,1.1
13390,186645930,Unturned,49.0
13391,110708539,DC Universe Online,3.6
13392,214988530,Counter-Strike Global Offensive,37.0
13393,152375240,Team Fortress 2,106.0
13394,206178043,Dota 2,3.0
13395,199344685,Dota 2,1.0
13396,249480968,Dota 2,2.4
13397,162894458,Team Fortress 2,16.9
13398,133407060,Dota 2,0.6
13399,34556248,Counter-Strike Source,3.9
13400,34556248,Day of Defeat Source,1.4
13401,34556248,Half-Life 2 Deathmatch,0.2
13402,40754921,Half-Life 2,22.0
13403,40754921,Half-Life 2 Deathmatch,18.0
13404,40754921,Half-Life 2 Lost Coast,0.2
13405,162787304,Dota 2,36.0
13408,171580979,No More Room in Hell,3.2
13409,171580979,Castle Crashers,0.8
13410,214784227,Dota 2,1.2
13411,145646661,Dota 2,352.0
13413,114416197,Fallout New Vegas,0.5
13414,218110241,Dota 2,1.6
13415,123435296,Dota 2,1.7
13416,108512521,Mount & Blade Warband,32.0
13417,108512521,Don't Starve,11.6
13419,181453879,Counter-Strike Global Offensive,1190.0
13420,181453879,Terraria,285.0
13421,181453879,Dota 2,247.0
13422,181453879,Unturned,54.0
13423,181453879,Team Fortress 2,51.0
13425,181453879,The Elder Scrolls V Skyrim,25.0
13426,181453879,Castle Crashers,15.1
13427,181453879,Don't Starve Together Beta,11.9
13428,181453879,The Binding of Isaac,11.6
13429,181453879,Garry's Mod,11.5
13430,181453879,Rust,8.9
13431,181453879,War Thunder,7.7
13435,181453879,Counter-Strike,1.1
13436,181453879,Counter-Strike Source,1.1
13437,181453879,PAYDAY The Heist,0.4
13438,181453879,Counter-Strike Nexon Zombies,0.3
13440,181453879,Clicker Heroes,0.2
13442,307886547,Dota 2,36.0
13443,272542868,Dota 2,418.0
13444,59107320,Portal,0.3
13445,187817597,Unturned,3.9
13446,187817597,Robocraft,0.6
13447,176929122,Dota 2,1234.0
13448,176929122,Counter-Strike Global Offensive,466.0
13449,176929122,AdVenture Capitalist,171.0
13450,176929122,War Thunder,71.0
13451,176929122,Don't Starve Together Beta,49.0
13452,176929122,Terraria,38.0
13454,176929122,PAYDAY 2,17.0
13455,176929122,Saints Row IV,15.7
13456,176929122,APB Reloaded,11.6
13458,176929122,theHunter,10.1
13461,176929122,Nosgoth,5.4
13462,176929122,Garry's Mod,4.1
13463,176929122,Unturned,3.1
13464,176929122,Loadout,2.6
13465,176929122,Robocraft,1.5
13469,297340723,Dota 2,19.3
13470,234190577,Counter-Strike Global Offensive,539.0
13471,234190577,Grand Theft Auto V,212.0
13472,234190577,Fallout 4,59.0
13476,138960345,The Elder Scrolls V Skyrim,6.9
13477,67083031,Counter-Strike Source,146.0
13478,67083031,Counter-Strike Global Offensive,110.0
13483,67083031,Trine 2,1.8
13485,67083031,Team Fortress 2,1.2
13486,67083031,Left 4 Dead 2,0.6
13487,67083031,Portal,0.6
13489,105782521,Sid Meier's Civilization V,184.0
13490,105782521,DayZ,106.0
13491,105782521,Starbound,102.0
13493,105782521,The Walking Dead,30.0
13496,105782521,Dark Souls Prepare to Die Edition,14.0
13497,105782521,Rocket League,13.9
13499,105782521,PAYDAY 2,11.2
13500,105782521,Sniper Elite V2,7.4
13501,105782521,XCOM Enemy Unknown,4.8
13506,105782521,Chivalry Medieval Warfare,1.2
13507,105782521,Tomb Raider,1.1
13510,105782521,Heroes & Generals,0.7
13512,105782521,Terraria,0.2
13514,105782521,Team Fortress 2,0.1
13515,288916596,Dota 2,155.0
13516,244293895,Dota 2,3.2
13517,240671554,Dota 2,11.3
13520,294155812,Team Fortress 2,0.1
13521,228733650,Dota 2,1.1
13522,148162764,Dota 2,86.0
13524,150282867,Terraria,119.0
13525,150282867,Starbound,30.0
13526,150282867,Left 4 Dead 2,4.0
13527,150282867,Space Engineers,3.5
13529,298446224,Cities Skylines,21.0
13530,120420435,The Elder Scrolls V Skyrim,343.0
13533,233407123,Robocraft,2.9
13534,233407123,Team Fortress 2,0.6
13535,233407123,Nosgoth,0.6
13536,233407123,Unturned,0.6
13538,14717252,Half-Life 2,2.4
13539,14717252,Counter-Strike Source,0.1
13540,245052241,Dota 2,1.1
13541,236078667,Counter-Strike Global Offensive,323.0
13542,72907554,Dota 2,482.0
13543,72907554,The Elder Scrolls V Skyrim,165.0
13544,72907554,Counter-Strike Source,116.0
13546,72907554,Counter-Strike Global Offensive,15.3
13547,72907554,Sid Meier's Civilization V,9.0
13548,72907554,Starbound,5.8
13552,72907554,The Witcher Enhanced Edition,0.4
13553,116450986,PlanetSide 2,11.0
13554,116450986,Dota 2,0.4
13555,208433111,Dota 2,0.2
13556,282464648,Counter-Strike Nexon Zombies,21.0
13557,282464648,Team Fortress 2,18.3
13558,282464648,Unturned,16.8
13562,282464648,Trove,3.7
13565,282464648,BLOCKADE 3D,0.6
13572,260265776,AdVenture Capitalist,1.9
13573,260265776,Nosgoth,0.4
13574,260265776,Robocraft,0.4
13575,78369082,Counter-Strike Source,16.0
13576,101602586,Dota 2,762.0
13577,101602586,Borderlands 2,164.0
13578,101602586,Dark Souls Prepare to Die Edition,87.0
13579,101602586,Terraria,55.0
13581,101602586,TERA,50.0
13584,101602586,Magicka,33.0
13585,101602586,Dishonored,31.0
13588,101602586,BioShock Infinite,16.0
13590,101602586,Team Fortress 2,9.6
13591,101602586,Torchlight II,8.8
13594,101602586,Half-Life 2,5.1
13596,101602586,Portal,3.9
13603,101602586,BioShock,0.5
13607,176709931,Serious Sam HD The Second Encounter,1.4
13608,182961604,Counter-Strike Global Offensive,777.0
13609,182961604,Arma 3,646.0
13610,182961604,Rust,127.0
13611,182961604,Garry's Mod,35.0
13613,182961604,AdVenture Capitalist,10.8
13614,182961604,Robocraft,6.6
13615,182961604,Insurgency,5.5
13616,182961604,Unturned,4.0
13618,182961604,War Thunder,1.7
13619,182961604,DayZ,1.1
13622,182961604,Warface,0.2
13623,245583676,Dota 2,2.7
13624,175223006,Dota 2,3.8
13625,202287486,Dota 2,1323.0
13626,112907304,Sniper Elite V2,0.1
13627,166598655,Dota 2,1.6
13628,21557528,Counter-Strike,21.0
13630,207860755,Dota 2,10.6
13631,33904278,Counter-Strike,388.0
13632,33904278,Counter-Strike Source,13.0
13633,33904278,Counter-Strike Condition Zero,3.2
13634,138010203,Team Fortress 2,14.6
13635,232959254,Unturned,1.3
13636,186078229,Unturned,3.9
13638,89422440,Portal 2,2.9
13639,210975085,Dota 2,3.8
13640,10869571,Half-Life 2,23.0
13643,180612782,Unturned,8.2
13647,308695132,Counter-Strike Nexon Zombies,0.6
13650,164473026,Dota 2,1.4
13651,100728962,Dota 2,73.0
13653,147114426,Dota 2,1.8
13654,22673724,Half-Life 2 Episode One,0.8
13655,147079200,Unturned,2.8
13657,147079200,Dota 2,0.6
13658,147079200,Robocraft,0.2
13659,202239376,Dota 2,1.6
13660,177924431,Dota 2,3.9
13661,92842809,Terraria,4.8
13662,92842809,Portal,1.1
13663,188110199,Unturned,0.9
13664,149556407,Dota 2,0.5
13666,167935300,Dota 2,1.7
13667,285316500,Dota 2,0.1
13668,123988363,Team Fortress 2,0.7
13669,75092930,Counter-Strike,2117.0
13670,75092930,Dota 2,5.2
13672,75092930,Counter-Strike Condition Zero,0.1
13673,201889336,Fallout New Vegas,49.0
13675,201889336,The Witcher 2 Assassins of Kings Enhanced Edition,0.1
13676,1612666,BioShock Infinite,28.0
13677,1612666,Tomb Raider,20.0
13678,1612666,Sid Meier's Civilization V,19.1
13680,1612666,Fallout New Vegas,14.4
13682,1612666,Counter-Strike Global Offensive,11.9
13683,1612666,Hitman Absolution,10.5
13684,1612666,Dota 2,7.4
13685,1612666,The Witcher 2 Assassins of Kings Enhanced Edition,6.2
13687,1612666,Left 4 Dead 2,5.8
13689,1612666,Grand Theft Auto IV,2.5
13690,1612666,Counter-Strike,1.3
13693,225942169,Dota 2,43.0
13694,278825568,Team Fortress 2,0.9
13695,278825568,Dirty Bomb,0.3
13696,278825568,Warframe,0.2
13698,83234559,Total War SHOGUN 2,89.0
13699,83234559,Sid Meier's Civilization V,51.0
13700,83234559,The Elder Scrolls V Skyrim,12.1
13701,219435905,Team Fortress 2,0.4
13702,204795948,Garry's Mod,122.0
13703,204795948,Team Fortress 2,15.3
13704,204795948,Dota 2,5.2
13705,204795948,Unturned,3.5
13709,204795948,Loadout,1.0
13715,195414910,War Thunder,82.0
13716,195414910,Counter-Strike Global Offensive,63.0
13717,195414910,Team Fortress 2,52.0
13718,195414910,Dota 2,31.0
13719,195414910,Rocket League,31.0
13720,195414910,Borderlands 2,24.0
13721,195414910,PAYDAY 2,22.0
13722,195414910,Clicker Heroes,10.6
13723,195414910,PAYDAY The Heist,5.0
13724,195414910,Trove,3.8
13728,195414910,Robocraft,2.2
13731,195414910,H1Z1,0.5
13735,79715089,Warframe,130.0
13736,79715089,Batman Arkham City GOTY,14.5
13738,79715089,BioShock Infinite,9.9
13739,79715089,Tom Clancy's Ghost Recon Phantoms - NA,4.2
13740,79715089,Fallout New Vegas,3.7
13741,79715089,Dota 2,3.5
13742,79715089,Batman Arkham Asylum GOTY Edition,2.4
13743,79715089,The Witcher 2 Assassins of Kings Enhanced Edition,2.2
13744,79715089,Team Fortress 2,1.3
13745,142721011,Dota 2,69.0
13746,190049238,The Walking Dead,40.0
13749,190049238,The Elder Scrolls V Skyrim,0.8
13750,120171057,Team Fortress 2,2.9
13751,120171057,Dota 2,2.0
13752,234360501,Dota 2,0.2
13753,37435998,Counter-Strike Global Offensive,668.0
13754,37435998,Counter-Strike Source,118.0
13755,37435998,PAYDAY 2,14.8
13756,37435998,Left 4 Dead 2,9.5
13757,37435998,Killing Floor,6.0
13758,37435998,Dota 2,5.6
13759,37435998,Call of Duty Black Ops II - Zombies,2.6
13760,37435998,Call of Duty Black Ops II - Multiplayer,2.5
13761,37435998,Half-Life 2 Deathmatch,1.1
13762,284096202,Robocraft,0.7
13763,284096202,Unturned,0.3
13764,227244326,Dota 2,2.6
13765,114620302,Football Manager 2013,7.6
13766,170130950,Dota 2,142.0
13767,160673726,Counter-Strike Global Offensive,263.0
13768,160673726,Total War ROME II - Emperor Edition,98.0
13769,160673726,Tomb Raider,0.6
13770,275889776,Team Fortress 2,50.0
13771,286458362,Dota 2,0.7
13772,260252363,Dota 2,11.5
13774,98624963,The Elder Scrolls V Skyrim,1336.0
13776,98624963,Fallout 3 - Game of the Year Edition,102.0
13777,98624963,Fallout 4,79.0
13780,98624963,Hitman Absolution,44.0
13783,98624963,Counter-Strike Global Offensive,31.0
13785,98624963,Mafia II,16.1
13789,98624963,Empire Total War,9.2
13793,8795607,Borderlands,119.0
13794,8795607,Borderlands 2,70.0
13795,8795607,Counter-Strike Source,48.0
13796,8795607,Portal 2,31.0
13798,8795607,Day of Defeat Source,6.9
13799,8795607,Half-Life 2 Episode Two,6.7
13800,8795607,Counter-Strike,4.2
13801,8795607,Portal,4.0
13802,8795607,Killing Floor,3.6
13803,8795607,Team Fortress 2,3.0
13804,8795607,Half-Life 2,1.7
13805,8795607,Battlefield Bad Company 2,1.4
13808,8795607,Mirror's Edge,0.8
13811,8795607,Star Wars - Battlefront II,0.4
13812,8795607,BioShock,0.3
13813,122679931,Team Fortress 2,2522.0
13814,122679931,Don't Starve,165.0
13815,122679931,Call of Duty Modern Warfare 3 - Multiplayer,58.0
13816,122679931,Counter-Strike Global Offensive,52.0
13817,122679931,The Elder Scrolls V Skyrim,45.0
13818,122679931,Call of Duty Modern Warfare 3,31.0
13819,122679931,Rust,29.0
13822,122679931,Unturned,24.0
13824,122679931,Portal 2,22.0
13828,122679931,AdVenture Capitalist,10.3
13830,122679931,Garry's Mod,7.2
13836,122679931,Dirty Bomb,2.6
13842,122679931,Dead Island Epidemic,0.7
13843,122679931,No More Room in Hell,0.7
13847,122679931,Path of Exile,0.4
13849,122679931,Magicka Wizard Wars,0.4
13850,122679931,Warframe,0.4
13852,122679931,HAWKEN,0.3
13854,122679931,Robocraft,0.2
13857,204176632,Dota 2,0.4
13858,127461743,Grand Theft Auto V,177.0
13859,127461743,Trove,65.0
13860,127461743,Just Cause 2,51.0
13862,127461743,Warface,1.5
13864,127461743,Nosgoth,0.1
13865,83168693,Team Fortress 2,137.0
13866,83168693,Left 4 Dead,5.5
13867,83168693,Batman Arkham Asylum GOTY Edition,4.1
13868,83168693,Left 4 Dead 2,2.3
13870,183337134,Fallout 4,183.0
13873,183337134,The Witcher 2 Assassins of Kings Enhanced Edition,64.0
13874,183337134,Terraria,58.0
13877,183337134,Starbound,18.9
13882,183337134,Fallout 3 - Game of the Year Edition,0.7
13883,49584661,Dota 2,15.0
13884,252071568,Dota 2,66.0
13885,258337261,Dota 2,17.0
13886,114632006,Dota 2,1944.0
13887,114632006,Counter-Strike,733.0
13888,114632006,Tom Clancy's Ghost Recon Phantoms - EU,5.9
13889,114632006,Loadout,5.8
13891,114632006,APB Reloaded,1.5
13892,114632006,Heroes & Generals,0.4
13894,256927813,Team Fortress 2,3.6
13895,33071192,Counter-Strike Source,4.7
13896,33071192,Team Fortress 2,3.4
13897,33071192,Half-Life 2 Episode Two,3.0
13898,33071192,Left 4 Dead,1.6
13899,33071192,Counter-Strike,1.6
13900,33071192,Empire Total War,0.9
13904,188386352,Magicka Wizard Wars,2.3
13905,188386352,Path of Exile,2.1
13909,293303005,Trove,1.1
13911,184556544,Unturned,24.0
13912,161777161,Dota 2,30.0
13913,96781711,Call of Duty Modern Warfare 2 - Multiplayer,22.0
13914,96781711,Call of Duty Modern Warfare 2,4.2
13915,277557242,ARK Survival Evolved,7.3
13917,149194171,Dota 2,79.0
13918,164059206,DayZ,0.4
13919,177441119,Dota 2,180.0
13920,110304598,Team Fortress 2,0.8
13921,193136822,Unturned,9.2
13922,223064225,Heroes & Generals,160.0
13923,223064225,Garry's Mod,109.0
13924,223064225,War Thunder,38.0
13925,223064225,Team Fortress 2,35.0
13926,223064225,Goat Simulator,33.0
13928,223064225,Unturned,7.9
13930,223064225,Robocraft,4.6
13933,223064225,Counter-Strike Nexon Zombies,0.3
13934,223064225,theHunter,0.2
13936,201634197,Dota 2,0.7
13937,233013810,Team Fortress 2,0.3
13938,218339090,Counter-Strike Nexon Zombies,6.6
13939,199973616,Dota 2,3.3
13940,107475554,Team Fortress 2,8.5
13941,60343142,Counter-Strike Condition Zero,232.0
13942,60343142,Counter-Strike,174.0
13944,60343142,Counter-Strike Global Offensive,3.2
13946,60343142,Metro 2033,0.4
13948,124570576,Dota 2,5.3
13949,91716452,Empire Total War,11.3
13950,135957644,Team Fortress 2,1.0
13951,162076421,Dota 2,1610.0
13956,162076421,Counter-Strike Global Offensive,10.1
13959,162076421,TERA,0.7
13960,162076421,Team Fortress 2,0.6
13964,150538933,Dota 2,462.0
13965,199255181,Dota 2,12.5
13967,289244540,Dota 2,187.0
13968,289244540,Tom Clancy's Ghost Recon Phantoms - EU,66.0
13970,289244540,Unturned,1.8
13972,289244540,Team Fortress 2,1.7
13973,289244540,Loadout,1.6
13975,289244540,Dirty Bomb,0.5
13976,289244540,HAWKEN,0.5
13977,65342306,Team Fortress 2,170.0
13978,65342306,Dota 2,83.0
13979,65342306,Dark Souls Prepare to Die Edition,77.0
13980,65342306,Dungeon Defenders,69.0
13982,65342306,Torchlight II,50.0
13983,65342306,Borderlands 2,49.0
13991,65342306,Warframe,17.6
13994,65342306,Alien Swarm,13.3
14000,65342306,Portal,9.4
14009,65342306,Path of Exile,2.3
14010,65342306,Portal 2,1.8
14011,65342306,Magicka,1.5
14022,65342306,Loadout,0.4
14026,110906645,Counter-Strike Global Offensive,866.0
14027,110906645,Grand Theft Auto V,297.0
14028,110906645,Unturned,162.0
14029,110906645,The Elder Scrolls V Skyrim,104.0
14030,110906645,PAYDAY 2,92.0
14031,110906645,Dead Island,78.0
14032,110906645,Arma 2 Operation Arrowhead,47.0
14034,110906645,Saints Row The Third,42.0
14036,110906645,Grand Theft Auto IV,36.0
14037,110906645,Far Cry 3,34.0
14038,110906645,Garry's Mod,28.0
14039,110906645,Space Engineers,28.0
14040,110906645,PAYDAY The Heist,26.0
14041,110906645,Fallout New Vegas,24.0
14042,110906645,Trove,21.0
14043,110906645,Left 4 Dead 2,19.6
14045,110906645,The Forest,15.6
14046,110906645,Dead Island Epidemic,11.0
14048,110906645,No More Room in Hell,9.4
14050,110906645,Heroes & Generals,8.9
14051,110906645,Call of Duty Modern Warfare 2,7.7
14052,110906645,Fallout 4,7.6
14054,110906645,Team Fortress 2,5.3
14055,110906645,Call of Duty Black Ops,4.6
14056,110906645,Insurgency,4.2
14059,110906645,Magicka Wizard Wars,2.6
14060,110906645,Call of Duty Modern Warfare 2 - Multiplayer,2.5
14061,110906645,BattleBlock Theater,2.4
14067,110906645,Arma 2,1.2
